product_id,product_name,brand,category,subcategory,base_cost,retail_price,margin_amount,margin_pct,warranty_months,launch_date,discontinued_flag,supplier_country,product_rating,created_at,updated_at
2487,Cell Help,Bosch,Sports,Outdoor,910.44,2175.5,1265.06,,6.0,2023-04-02,,Zambia,3.6,2018-04-05 11:43:27,2025-09-01 19:46:38
2682,Item Miss,Sony,Home Appliances,Laundry,1292.5,1575.97,283.47,17.99,12.0,2018-07-08,,Nauru,3.5,2018-08-29 05:37:23,2025-02-12 20:41:04
2683,She Son,Apple,Home Appliances,Cleaning,694.38,1113.72,419.34,37.65,12.0,2018-02-04,True,Sierra Leone,1.7,2020-10-20 12:26:44,2025-06-06 02:33:15
2684,Try Not,Adidas,Electronics,Accessories,849.15,1471.62,622.47,,,2021-04-05,,Morocco,,2018-03-20 15:02:50,2025-03-08 19:12:29
2685,Also One,Apple,Sports,Team Sports,1236.01,2671.07,1435.06,,0.0,2022-03-15,False,Sierra Leone,3.8,2020-01-12 23:43:13,2025-12-29 04:54:16
2686,Reality Read,Bosch,Electronics,Laptops,881.5,1584.48,702.98,44.37,6.0,2021-12-11,False,Sao Tome and Principe,1.3,2018-04-30 08:52:37,2025-07-22 22:18:51
2687,To Reality,Puma,Sports,Team Sports,1322.09,3036.23,1714.14,56.46,24.0,2022-01-03,True,Montserrat,,2020-07-04 07:03:12,2025-08-21 06:20:36
2688,Step Sister,Xiaomi,Sports,Team Sports,193.96,,,,0.0,2023-02-17,False,South Georgia and the South Sandwich Islands,2.8,2019-01-17 06:02:16,2025-06-11 05:25:32
2689,Long Cup,LG,Home Appliances,Laundry,113.16,274.3,161.14,58.75,24.0,2023-01-19,False,Guernsey,2.5,2019-12-26 03:09:45,2025-09-28 08:40:15
2690,Have Contain,Xiaomi,Home Appliances,Kitchen,1060.8,2100.84,1040.04,49.51,6.0,2024-04-02,False,Heard Island and McDonald Islands,3.6,2019-04-13 02:01:57,2025-02-22 23:50:44
2691,Treat Must,Adidas,Fashion,Men,1394.32,3104.66,1710.34,,,2023-08-09,False,Greenland,2.7,2018-05-08 11:49:50,2025-06-13 08:17:58
2692,Feeling Back,Nike,Sports,Team Sports,1172.33,2343.22,,49.97,0.0,2022-01-18,True,Saint Kitts and Nevis,3.5,2018-05-29 07:18:21,2025-03-16 08:40:41
2693,Only Hair,Puma,Fashion,Women,,,,,0.0,2020-11-18,False,Guinea-Bissau,,2018-06-13 13:36:41,2025-08-12 06:58:10
944,Thought Let,,Electronics,Accessories,805.67,1652.94,847.27,51.26,12.0,2022-03-21,False,Tokelau,1.7,2019-07-28 03:45:17,2025-01-27 08:39:55
2695,Man Question,Bosch,Home Appliances,Cleaning,207.51,352.5,144.99,,24.0,2020-03-18,True,Lithuania,4.6,2020-02-03 03:31:52,2026-01-12 06:49:58
2696,Bank Or,Apple,Sports,Fitness,243.63,464.99,221.36,47.61,36.0,2020-03-31,True,Guernsey,2.6,2020-05-03 14:36:33,2025-07-18 06:35:24
2697,Turn Have,Xiaomi,Electronics,Smartphones,46.72,53.81,7.09,13.18,6.0,2019-09-25,,Canada,3.7,2018-04-18 16:16:50,2025-05-01 11:33:05
2698,Live Reveal,Samsung,Home Appliances,Kitchen,87.94,151.37,63.43,41.9,12.0,2021-06-26,False,Guam,4.3,2020-06-05 14:09:35,2025-07-18 06:58:40
2699,Economy Mean,Xiaomi,Electronics,Accessories,1275.35,1456.18,180.83,12.42,0.0,2018-12-02,,Tajikistan,4.6,2018-06-02 06:45:24,2025-02-11 02:45:00
2700,Partner Five,Sony,Fashion,Men,1301.97,2225.33,923.36,41.49,12.0,2023-12-27,True,New Caledonia,4.7,2020-01-22 15:04:37,2025-10-07 01:49:56
554,Keep Professional,Apple,Electronics,Laptops,313.72,381.23,67.51,17.71,6.0,2018-05-21,True,Zambia,3.4,2020-01-16 07:46:30,2025-03-15 23:43:57
2702,Within Nor,Xiaomi,Fashion,Women,291.71,378.77,87.06,22.98,36.0,2024-05-17,True,Myanmar,1.8,2019-11-12 12:50:14,2025-09-16 10:45:38
2703,Practice Station,Sony,Home Appliances,Laundry,191.62,348.6,156.98,45.03,24.0,2022-06-25,False,China,2.5,2018-12-30 07:25:21,2025-09-19 07:58:25
2704,Account Front,Apple,Electronics,Smartphones,786.45,865.36,78.91,9.12,,2022-12-22,False,Eritrea,,2020-07-30 12:06:04,2025-10-05 13:20:16
2705,Unit Song,Nike,Sports,Fitness,1319.88,1831.46,511.58,,36.0,2024-01-30,False,Macao,,2019-06-23 03:08:51,2025-07-15 21:48:40
2706,Entire Keep,Philips,Electronics,Tablets,629.39,790.75,161.36,20.41,24.0,2020-05-31,True,Bulgaria,4.8,2020-12-31 19:16:47,2025-07-03 01:43:49
2707,Bit Usually,Bosch,Electronics,Smartphones,604.93,774.8,169.87,21.92,24.0,2019-12-17,,Latvia,5.0,2020-07-16 02:52:39,2025-08-26 09:18:33
2708,Wind Have,Bosch,Sports,Fitness,917.61,1183.4,265.79,,36.0,2020-12-28,,Papua New Guinea,4.0,2020-09-26 02:55:00,2025-10-22 21:06:21
2709,Kid Hand,Apple,Home Appliances,Cleaning,507.16,827.26,320.1,38.69,36.0,2018-03-23,True,Western Sahara,2.8,2018-11-12 03:30:12,2026-01-06 06:51:30
2710,Make Popular,Philips,Fashion,Women,214.97,292.84,77.87,26.59,6.0,2022-07-04,True,Korea,1.7,2020-02-20 17:25:44,2025-02-22 20:36:40
2711,Simply Approach,Nike,Sports,Fitness,973.26,1810.07,,46.23,,2020-11-16,True,Philippines,4.2,2019-03-09 05:00:35,2025-03-23 10:56:14
2712,His Opportunity,LG,Sports,Fitness,533.69,1065.05,531.36,49.89,,2023-12-29,True,Cuba,3.8,2020-02-11 12:06:15,2025-02-09 12:17:07
2713,Travel Very,Philips,Electronics,Laptops,962.98,2108.84,1145.86,54.34,0.0,2023-12-07,True,Czech Republic,,2019-03-06 03:29:33,2025-01-20 22:23:39
2714,Cold Under,,Sports,Fitness,785.36,,,,12.0,2023-04-05,,Grenada,2.8,2018-08-23 19:30:50,2025-05-31 13:05:01
2715,Law Read,Bosch,Fashion,Men,482.26,798.18,315.92,,0.0,2023-02-12,,El Salvador,4.5,2019-10-18 04:21:32,2025-02-05 10:36:53
2716,Deal Provide,Sony,Electronics,Smartphones,611.58,1352.36,740.78,54.78,,2023-07-17,True,Mexico,,2019-08-25 05:36:44,2025-07-11 23:16:44
2717,Again Short,Apple,Sports,Team Sports,737.88,1002.32,264.44,26.38,6.0,2019-09-05,False,Israel,2.0,2018-06-01 17:08:08,2025-02-25 13:24:30
2718,Threat Rest,LG,Electronics,Tablets,,1039.82,,55.23,,2019-01-23,True,Greece,3.5,2018-08-07 07:29:17,2025-06-01 22:45:26
2719,Almost Marriage,Puma,Electronics,Accessories,232.23,293.86,61.63,20.97,24.0,2020-06-08,False,Korea,3.9,2018-07-06 21:32:22,2025-08-17 17:08:38
2720,Social Purpose,Sony,Fashion,Footwear,1161.82,,,,,2020-12-23,True,Yemen,3.5,2018-11-08 01:26:43,2025-03-24 12:58:17
2721,Debate Relate,Nike,Fashion,Women,514.93,996.89,,48.35,6.0,2021-01-25,True,Isle of Man,1.5,2018-12-16 12:32:34,2025-02-06 17:46:53
609,Trouble Media,Apple,Home Appliances,Kitchen,355.92,451.39,95.47,21.15,,2024-08-29,False,India,3.3,2020-02-08 08:05:24,2025-04-26 05:18:28
2723,Woman Economy,Lenovo,Fashion,Men,578.76,649.2,70.44,10.85,12.0,2020-01-06,False,Congo,2.8,2020-12-13 08:30:15,2026-01-01 15:47:10
2724,Remain Either,Lenovo,Sports,Outdoor,58.88,75.33,16.45,21.84,12.0,2024-06-26,,Kyrgyz Republic,3.1,2020-09-22 22:11:35,2025-06-03 17:29:45
2725,Effect Employee,Samsung,Sports,Fitness,1145.85,1874.85,729.0,38.88,0.0,2022-01-30,False,Saint Kitts and Nevis,2.9,2020-03-12 17:29:07,2025-10-24 19:37:11
2726,Baby Lay,Lenovo,Sports,Team Sports,618.93,682.61,63.68,9.33,,2024-02-08,True,Taiwan,1.0,2019-10-24 11:38:39,2025-11-09 14:25:26
2727,Design Information,Lenovo,Fashion,Women,,,,,36.0,2023-01-15,True,Guernsey,2.0,2020-01-22 04:20:56,2025-03-23 08:38:17
2728,Race Note,,Electronics,Laptops,509.98,1069.11,559.13,,6.0,2018-12-06,False,Sweden,1.1,2019-10-18 03:53:43,2025-10-05 03:36:53
2729,Other On,Nike,Home Appliances,Cleaning,909.62,1065.02,155.4,14.59,36.0,2024-03-01,,Bouvet Island (Bouvetoya),4.2,2019-01-07 02:50:06,2025-12-24 22:15:00
2730,Forget Bit,Samsung,Electronics,Accessories,1036.92,1723.52,,39.84,0.0,2021-05-29,True,Uruguay,4.0,2019-03-29 05:45:06,2025-04-14 17:36:32
2731,Turn Little,Adidas,Sports,Outdoor,29.35,46.13,16.78,36.38,24.0,2022-04-21,,China,,2018-11-08 08:38:05,2025-12-19 21:57:39
2732,Employee Put,Puma,Fashion,Footwear,819.08,1026.22,207.14,,,2022-10-13,,Guatemala,4.7,2020-07-13 00:39:42,2025-10-14 18:49:34
2733,Write Well,Puma,Sports,Team Sports,383.07,956.28,573.21,,6.0,2022-10-11,True,Jamaica,3.8,2020-12-08 22:55:06,2025-05-31 22:04:00
2734,Seem Use,Xiaomi,Electronics,Smartphones,306.27,561.62,255.35,45.47,6.0,2020-09-27,,Slovakia (Slovak Republic),,2019-05-01 16:59:21,2025-09-26 18:59:26
2735,Watch More,Puma,Electronics,Tablets,1474.84,2152.29,677.45,,,2021-03-22,False,Antigua and Barbuda,4.6,2018-06-26 16:39:34,2025-12-09 19:09:24
2736,Position Wife,Lenovo,Fashion,Men,665.02,842.97,177.95,21.11,12.0,2022-10-02,False,United Arab Emirates,2.5,2018-05-10 13:29:18,2025-10-12 07:29:33
2737,Yourself Pay,Nike,Sports,Team Sports,,3395.06,1953.93,57.55,24.0,2024-01-19,,Jamaica,2.8,2020-07-06 23:26:19,2025-11-24 19:41:21
2738,Fly Ball,Sony,Electronics,Tablets,381.42,910.18,528.76,58.09,36.0,2019-11-13,False,Canada,2.3,2020-05-01 01:09:17,2025-12-28 08:53:03
2739,Car Everything,Xiaomi,Electronics,Smartphones,879.32,1047.82,168.5,16.08,,2020-11-10,,Tuvalu,4.9,2018-06-07 17:08:08,2025-12-11 19:39:54
2740,Against Company,Sony,Fashion,Footwear,1376.71,1896.42,519.71,27.4,6.0,2019-09-04,False,Djibouti,3.3,2019-11-10 16:51:22,2026-01-16 18:53:24
2741,Become School,Bosch,Fashion,Women,1225.17,1935.74,710.57,36.71,,2020-02-04,,Cook Islands,4.6,2018-05-02 20:58:44,2026-01-05 06:45:04
2742,Tough Market,Nike,Sports,Team Sports,1494.64,2876.46,1381.82,48.04,12.0,2018-06-26,False,Aruba,1.1,2018-05-22 04:34:08,2025-02-23 19:09:32
2743,Month Name,Apple,Electronics,Laptops,224.95,493.46,268.51,54.41,36.0,2022-04-07,False,Bosnia and Herzegovina,2.5,2018-07-28 09:19:12,2025-11-24 14:24:19
2744,Political Maybe,Philips,Sports,Team Sports,1379.11,1668.58,289.47,17.35,24.0,2023-09-08,False,South Georgia and the South Sandwich Islands,1.2,2018-03-25 12:00:02,2025-08-23 15:05:08
2745,Shake Plan,Bosch,Electronics,Accessories,32.58,48.75,16.17,33.17,36.0,2019-04-10,,Qatar,,2019-11-01 20:09:23,2025-07-31 23:37:41
2746,Speech Animal,Adidas,Electronics,Smartphones,981.8,1325.65,343.85,25.94,0.0,2018-04-04,True,Micronesia,1.9,2020-05-15 08:58:13,2026-01-17 16:14:48
2747,World Back,Bosch,Fashion,Footwear,381.43,549.38,167.95,30.57,12.0,2024-12-21,True,Cape Verde,1.9,2019-03-05 23:04:22,2025-05-16 01:57:57
2748,City Serious,Puma,Fashion,Footwear,177.17,212.39,35.22,,0.0,2022-04-26,True,Czech Republic,1.2,2018-07-13 11:30:49,2025-08-16 18:41:39
2749,Himself Challenge,Lenovo,Home Appliances,Kitchen,1058.61,2532.83,1474.22,58.2,6.0,2022-04-26,,Montserrat,4.8,2019-06-23 01:32:25,2025-08-19 22:50:19
2750,Hospital Young,Philips,Sports,Team Sports,116.97,166.1,,29.58,12.0,2020-10-09,True,Indonesia,5.0,2019-07-12 00:11:54,2025-06-03 19:02:41
2751,Cultural Yet,Apple,Home Appliances,Cleaning,410.77,772.59,,46.83,12.0,2023-06-19,True,Micronesia,3.3,2018-03-25 20:27:44,2025-10-25 03:14:56
2752,Understand Gun,Samsung,Home Appliances,Cleaning,1043.82,2380.27,1336.45,56.15,12.0,2019-12-12,False,Libyan Arab Jamahiriya,,2020-02-13 13:34:45,2025-06-13 18:53:53
1822,Military Front,,Sports,Fitness,,692.16,295.83,42.74,12.0,2021-09-04,False,Gabon,4.1,2019-01-30 08:41:51,2025-05-07 11:28:06
2754,Hope Cultural,Sony,Sports,Team Sports,1294.62,2576.18,1281.56,49.75,,2021-06-26,True,Switzerland,,2018-07-19 15:16:24,2025-06-12 06:29:36
2755,Exist To,LG,Home Appliances,Laundry,398.43,925.01,526.58,,6.0,2023-07-24,True,Saudi Arabia,1.5,2020-07-13 07:09:27,2026-01-15 03:34:54
2756,Step Single,Nike,Electronics,Laptops,877.88,1541.35,663.47,,24.0,2019-12-11,,United States Minor Outlying Islands,,2019-05-18 01:06:33,2025-12-24 19:18:51
2757,Smile Cold,Samsung,Fashion,Footwear,663.18,1438.56,775.38,53.9,24.0,2018-04-21,False,France,4.9,2020-09-22 21:49:48,2025-10-29 11:19:40
2758,Address End,Philips,Electronics,Smartphones,1223.61,1614.83,391.22,,12.0,2022-01-07,True,Guinea,1.9,2020-09-01 04:41:43,2025-03-15 21:25:32
2759,Fire Trouble,Apple,Electronics,Tablets,503.85,1053.15,549.3,52.16,6.0,2023-03-12,False,Monaco,1.9,2018-08-26 23:31:21,2025-10-30 19:01:51
2760,Three State,Adidas,Fashion,Men,1389.92,2253.82,863.9,38.33,24.0,2019-04-13,True,Bolivia,2.0,2019-08-04 05:37:10,2025-05-10 19:10:10
2761,Book Fight,Adidas,Sports,Outdoor,1307.95,2257.57,949.62,42.06,36.0,2020-05-22,,Isle of Man,2.6,2019-01-04 12:16:43,2025-12-04 20:56:37
2762,Job Social,Adidas,Electronics,Tablets,1466.18,2839.49,1373.31,,24.0,2020-05-23,,Spain,,2018-09-04 05:24:45,2025-12-01 17:23:02
2763,Policy Else,Lenovo,Home Appliances,Laundry,1300.65,2423.93,1123.28,46.34,12.0,2023-11-19,False,Bouvet Island (Bouvetoya),4.9,2019-02-13 23:51:10,2025-12-16 12:03:18
2764,Know Position,Lenovo,Electronics,Laptops,1191.3,2402.22,1210.92,,24.0,2022-02-24,,Bermuda,2.2,2019-07-30 15:57:05,2025-01-21 10:48:40
2765,Idea Successful,Philips,Electronics,Accessories,746.18,1447.35,701.17,48.45,12.0,2018-05-29,,Morocco,2.3,2019-04-24 06:41:27,2025-10-08 13:43:33
2766,Clearly Institution,Puma,Electronics,Accessories,254.8,580.68,,56.12,12.0,2019-07-06,False,Burundi,4.5,2019-10-26 23:27:47,2026-01-17 23:38:57
2767,Chair Positive,Xiaomi,Sports,Team Sports,489.65,964.32,474.67,,24.0,2019-07-26,,Gambia,,2020-09-19 10:56:13,2025-07-31 04:25:27
2768,Style Still,Bosch,Sports,Outdoor,644.49,1437.64,,,12.0,2024-07-21,True,Cape Verde,3.2,2020-01-09 12:07:53,2025-04-18 04:22:57
1226,Ball None,Apple,Home Appliances,Cleaning,681.05,1474.18,793.13,,,2020-02-15,True,Mongolia,1.9,2020-10-07 21:58:10,2025-08-28 07:20:05
2770,Enter Space,Samsung,Fashion,Men,1106.3,1237.1,130.8,,24.0,2021-08-03,False,Guyana,4.2,2019-12-03 14:12:26,2025-10-25 13:39:05
2771,Speech Once,Bosch,Home Appliances,Kitchen,874.57,,,,24.0,2021-04-20,,Latvia,,2020-08-12 02:45:57,2025-07-29 12:21:27
2772,Rather Purpose,Xiaomi,Fashion,Footwear,33.02,48.48,15.46,31.89,36.0,2022-03-27,False,Saint Pierre and Miquelon,4.2,2020-02-17 02:46:14,2025-03-05 06:46:51
2773,Age Recently,Adidas,Electronics,Tablets,1357.01,3265.18,,58.44,36.0,2018-04-27,,Peru,4.9,2020-02-16 23:30:36,2025-05-21 02:32:19
2774,Wait Almost,Apple,Sports,Team Sports,278.05,583.47,305.42,52.35,24.0,2019-01-19,,Tonga,3.1,2019-08-27 21:01:37,2025-07-29 01:29:32
2775,Task Media,Lenovo,Home Appliances,Laundry,1013.51,1318.65,305.14,23.14,12.0,2022-03-10,True,Panama,3.8,2019-06-13 01:11:38,2025-12-23 14:52:28
2776,Mind Dog,Adidas,Fashion,Women,695.49,1026.1,330.61,32.22,,2020-07-24,False,Hong Kong,3.4,2020-03-18 18:52:09,2025-05-02 06:28:32
2777,Reveal Trial,,Electronics,Laptops,65.54,,,,6.0,2020-06-03,True,Palau,,2020-02-10 03:13:00,2025-10-17 02:56:56
2778,Modern Eye,Philips,Sports,Fitness,779.18,862.38,83.2,9.65,6.0,2022-10-11,,Panama,,2018-09-01 08:56:47,2025-07-31 07:39:39
2779,Follow Wish,Apple,Home Appliances,Laundry,1252.52,2734.47,1481.95,54.2,12.0,2023-03-29,,Cameroon,3.4,2019-04-01 14:19:20,2025-08-13 08:24:00
2780,No Consider,LG,Fashion,Footwear,494.74,1020.9,526.16,51.54,0.0,2020-05-17,False,Oman,1.3,2018-04-27 06:46:22,2025-08-10 05:31:21
2781,Treat Group,Lenovo,Fashion,Women,506.53,987.94,481.41,,6.0,2020-07-24,,Jordan,1.5,2019-05-17 07:57:14,2025-04-22 06:35:25
2782,Idea Idea,LG,Electronics,Accessories,619.77,800.09,180.32,22.54,,2021-10-20,True,Tajikistan,,2020-10-31 16:59:04,2025-06-05 08:02:59
2783,Performance Soldier,Bosch,Home Appliances,Cleaning,816.69,1472.49,655.8,44.54,0.0,2020-05-07,,Senegal,1.4,2019-03-21 02:56:36,2025-06-18 10:33:57
2784,Toward Poor,Adidas,Electronics,Accessories,644.39,715.93,71.54,9.99,12.0,2019-11-12,,Cameroon,3.5,2018-05-28 00:01:58,2025-07-12 02:14:44
2785,Wrong Involve,Bosch,Electronics,Smartphones,307.15,,,,6.0,2022-01-03,,Bangladesh,3.3,2021-01-10 11:25:06,2025-10-13 05:16:18
2786,Read Trial,,Sports,Fitness,236.95,475.31,238.36,50.15,24.0,2024-08-04,,Norway,2.5,2019-07-24 05:30:32,2025-11-05 14:36:32
2787,Sell Director,LG,Fashion,Women,,2678.02,1365.3,50.98,12.0,2023-07-23,,Burkina Faso,,2020-12-24 18:15:26,2025-06-24 17:52:52
2788,Exactly Edge,Adidas,Fashion,Men,616.68,976.26,359.58,,0.0,2024-10-11,,Macao,1.9,2018-11-11 10:46:29,2025-03-15 20:32:56
2789,Discuss Pick,LG,Sports,Team Sports,504.24,1186.8,682.56,57.51,12.0,2020-08-06,True,Chile,1.6,2018-05-29 19:39:31,2025-11-22 03:18:06
1692,Finally Free,Adidas,Home Appliances,Cleaning,421.11,795.0,373.89,47.03,36.0,2021-01-01,True,Lesotho,3.0,2018-10-26 15:10:08,2025-12-21 18:58:05
2791,I Continue,LG,Home Appliances,Cleaning,405.91,577.97,172.06,29.77,,2022-09-03,,Puerto Rico,3.6,2018-01-23 21:18:04,2025-03-28 00:00:11
2792,Fire Vote,Philips,Fashion,Men,1029.51,2289.38,,55.03,36.0,2023-03-16,False,Singapore,3.0,2019-07-06 22:16:45,2025-05-08 14:11:02
2793,Soon Activity,Samsung,Sports,Team Sports,28.99,37.51,8.52,22.71,6.0,2018-07-19,True,Saint Helena,3.0,2019-02-08 14:31:46,2025-09-06 06:05:03
2794,Policy Recently,Xiaomi,Fashion,Women,1034.09,1709.56,675.47,39.51,24.0,2018-07-10,True,Italy,1.6,2020-11-28 00:20:47,2025-10-04 17:53:10
2795,Position Production,Xiaomi,Home Appliances,Cleaning,159.36,285.02,125.66,44.09,,2019-08-07,False,Madagascar,3.9,2019-01-12 03:18:56,2025-10-17 00:47:08
2796,Herself Father,Lenovo,Sports,Fitness,992.52,1798.0,805.48,,36.0,2019-07-09,True,Guinea-Bissau,3.5,2020-04-18 10:24:46,2025-09-14 10:07:20
2797,Life Reality,LG,Fashion,Men,1261.31,2565.53,1304.22,50.84,6.0,2019-11-19,,Holy See (Vatican City State),4.1,2020-11-26 20:51:56,2025-10-08 00:59:42
2798,Tonight Sport,Puma,Home Appliances,Cleaning,371.61,865.34,493.73,57.06,6.0,2021-11-15,,Vietnam,1.6,2020-08-03 09:56:59,2025-02-16 20:34:33
2753,Test Film,Sony,Fashion,Women,1402.94,2263.33,860.39,38.01,6.0,2020-11-16,,Panama,3.3,2019-08-11 12:01:31,2025-07-13 09:09:01
2800,Student Kitchen,Puma,Electronics,Tablets,983.52,2455.02,1471.5,59.94,24.0,2020-10-18,True,Canada,,2020-05-10 04:08:24,2025-08-06 15:28:24
2801,See Environment,Philips,Sports,Fitness,1208.46,1916.61,708.15,36.95,0.0,2018-09-26,,Honduras,2.8,2019-03-17 19:45:49,2025-03-22 06:18:55
2802,Tonight Boy,Philips,Sports,Team Sports,688.67,974.39,285.72,,0.0,2022-02-26,False,Croatia,2.9,2020-04-15 17:47:10,2025-03-10 11:36:17
2803,True Spring,Xiaomi,Fashion,Men,414.85,514.29,99.44,19.34,24.0,2019-06-15,,Norway,1.1,2018-04-05 00:20:45,2025-11-27 06:32:01
2804,Consumer Describe,Philips,Home Appliances,Cleaning,1439.71,2118.52,678.81,32.04,12.0,2021-07-23,,Cayman Islands,4.2,2018-12-21 07:19:36,2025-09-30 08:30:14
2805,Wall Town,Nike,Electronics,Accessories,1262.3,1749.72,487.42,27.86,,2018-05-29,,Jordan,5.0,2020-06-06 12:28:43,2025-05-16 17:54:51
1949,That Learn,Samsung,Sports,Outdoor,75.91,102.85,,26.19,12.0,2024-09-24,False,Guernsey,1.8,2019-03-23 17:01:12,2025-12-17 01:21:26
2807,Stock Film,,Fashion,Women,1078.04,2517.68,1439.64,57.18,24.0,2023-04-01,True,Guinea,1.5,2020-09-26 04:31:06,2025-06-22 03:47:23
2808,Shoulder Account,Apple,Fashion,Men,1261.48,1413.49,152.01,10.75,24.0,2021-12-19,False,Cyprus,1.5,2020-10-07 06:44:14,2025-06-30 01:09:17
2809,Country Like,Apple,Electronics,Tablets,239.03,534.99,295.96,55.32,6.0,2018-09-15,,Belize,,2020-05-02 09:15:30,2025-03-26 18:27:52
2810,Figure Name,Sony,Electronics,Laptops,1489.98,2056.94,566.96,,24.0,2018-07-08,,Comoros,1.0,2018-03-24 03:14:51,2025-02-13 06:10:33
2811,Learn Sometimes,Lenovo,Home Appliances,Laundry,1019.36,1455.08,435.72,29.94,36.0,2024-08-08,True,Armenia,1.4,2018-11-23 10:33:33,2025-06-08 16:59:20
2812,Moment Resource,Sony,Home Appliances,Cleaning,1259.48,2119.15,859.67,40.57,36.0,2024-02-01,,Brazil,3.7,2020-01-26 15:03:19,2025-10-12 16:42:31
2813,School Report,Samsung,Electronics,Tablets,,968.52,449.47,46.41,24.0,2022-02-09,True,Kyrgyz Republic,4.9,2020-09-15 22:57:02,2025-09-07 05:30:31
2814,Environmental Site,Nike,Sports,Fitness,819.19,1520.69,701.5,46.13,,2019-09-13,True,Panama,3.0,2019-09-26 12:32:53,2025-07-28 00:35:47
2815,Computer Son,Nike,Electronics,Smartphones,91.01,177.86,86.85,48.83,12.0,2021-09-19,,Nauru,2.5,2020-05-11 05:45:30,2025-03-04 09:58:14
2816,Part Firm,Apple,Fashion,Footwear,642.67,896.26,253.59,,12.0,2024-07-30,,Tanzania,1.9,2018-10-19 12:33:52,2025-05-30 12:54:55
2817,Season Nice,Bosch,Electronics,Smartphones,81.52,175.21,93.69,53.47,36.0,2018-02-27,,Panama,1.6,2018-05-08 12:26:26,2025-02-15 17:27:38
2818,Gun Type,LG,Fashion,Men,38.15,51.11,12.96,25.36,24.0,2019-05-02,True,Saudi Arabia,2.5,2020-03-05 05:00:17,2025-06-26 07:34:34
2819,Shoulder They,Lenovo,Electronics,Tablets,1154.94,1455.53,300.59,20.65,24.0,2024-04-29,False,Namibia,3.9,2021-01-10 14:02:24,2025-10-17 06:57:10
2820,Past That,Apple,Home Appliances,Cleaning,676.09,1248.47,572.38,45.85,0.0,2023-11-29,True,Somalia,3.4,2020-07-09 23:44:25,2025-08-10 16:17:52
2821,Authority Among,Adidas,Electronics,Laptops,31.92,72.46,40.54,55.95,6.0,2021-03-15,True,Lesotho,4.2,2018-07-04 02:03:03,2025-10-29 02:34:55
2822,Production Paper,Adidas,Sports,Outdoor,343.09,408.89,65.8,16.09,24.0,2018-06-03,,Tonga,4.2,2019-03-09 02:25:11,2025-02-15 02:03:22
2823,Father Visit,Samsung,Fashion,Footwear,1015.2,2168.23,1153.03,53.18,6.0,2018-12-16,,Korea,3.5,2018-07-04 22:30:23,2025-07-20 07:34:02
2824,Building Line,Bosch,Sports,Outdoor,701.15,1394.88,693.73,49.73,6.0,2024-04-01,False,Germany,2.8,2020-06-09 17:54:31,2025-08-21 13:30:47
2825,Able Field,Samsung,Sports,Fitness,442.49,1037.89,595.4,57.37,,2021-04-12,False,Turkey,4.8,2020-08-31 00:56:12,2025-10-17 06:38:55
2826,Act Address,Sony,Electronics,Accessories,1065.95,2366.2,1300.25,54.95,12.0,2023-02-21,True,Netherlands,,2020-08-22 12:52:58,2025-06-25 14:38:36
2827,World Card,Bosch,Fashion,Footwear,1322.18,2977.19,1655.01,55.59,12.0,2021-02-21,False,Guatemala,,2019-06-04 07:56:28,2025-12-13 15:49:04
2828,Rock Before,Puma,Home Appliances,Laundry,593.44,1028.67,435.23,42.31,0.0,2024-06-11,False,Norway,3.9,2019-09-03 23:12:15,2025-08-20 20:22:07
2829,Manager Similar,Samsung,Fashion,Men,,1783.33,951.8,53.37,12.0,2021-07-05,True,Haiti,3.8,2018-01-28 08:48:52,2025-01-18 15:42:38
2830,Environmental Nor,Xiaomi,Sports,Team Sports,570.04,888.21,318.17,35.82,,2022-08-11,,Ghana,1.2,2019-11-13 03:15:08,2025-11-03 12:41:58
2831,History Cover,Nike,Home Appliances,Laundry,59.37,118.71,59.34,49.99,,2022-05-05,False,Estonia,1.8,2019-11-27 01:46:01,2025-08-13 23:49:03
2832,Themselves Still,Lenovo,Electronics,Accessories,502.13,596.35,94.22,,6.0,2024-01-12,,Botswana,,2018-10-19 11:39:20,2025-11-06 17:47:11
2833,Happy Rule,Lenovo,Electronics,Tablets,1031.21,1987.74,956.53,48.12,,2019-03-26,False,Azerbaijan,1.3,2020-11-03 11:44:24,2025-01-19 23:55:28
970,Baby Skin,Adidas,Fashion,Footwear,964.86,1551.75,586.89,,,2019-10-26,False,Philippines,3.9,2019-02-20 08:13:38,2025-08-03 07:29:13
2835,Clearly Director,Bosch,Sports,Team Sports,1455.2,2415.6,960.4,39.76,12.0,2024-02-03,True,Libyan Arab Jamahiriya,4.0,2019-05-11 16:32:04,2025-02-05 01:17:01
2836,Red Something,Nike,Home Appliances,Cleaning,1396.26,1693.13,296.87,17.53,,2018-04-17,False,Albania,2.5,2020-11-15 13:09:09,2025-06-11 08:53:02
2837,Because Fill,Philips,Electronics,Accessories,1429.81,2880.71,1450.9,50.37,12.0,2021-06-25,False,Moldova,2.5,2019-02-18 18:07:29,2025-10-18 15:06:45
2838,Easy Court,Nike,Electronics,Accessories,421.65,883.69,462.04,52.29,,2019-05-03,True,Pakistan,3.5,2020-04-22 11:59:13,2025-06-25 05:46:13
2839,Bring Student,LG,Sports,Team Sports,1400.87,2537.19,1136.32,44.79,24.0,2018-09-25,False,Cuba,3.2,2019-07-26 20:09:02,2025-06-25 16:51:10
